ENS	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000234527	0	NA	NA	NA	NA	NA
ENSG00000234529	0	NA	NA	NA	NA	NA
ENSG00000234534	0	NA	NA	NA	NA	NA
ENSG00000234535	0	NA	NA	NA	NA	NA
ENSG00000234536	0	NA	NA	NA	NA	NA
ENSG00000234537	0	NA	NA	NA	NA	NA
ENSG00000234538	0	NA	NA	NA	NA	NA
ENSG00000234540	0	NA	NA	NA	NA	NA
ENSG00000234541	0	NA	NA	NA	NA	NA
ENSG00000234542	0	NA	NA	NA	NA	NA
ENSG00000234544	0	NA	NA	NA	NA	NA
ENSG00000234546	4.190238047	0.290143318	0.168076934	1.726253031	0.084301901	NA
ENSG00000234548	0	NA	NA	NA	NA	NA
ENSG00000234551	0	NA	NA	NA	NA	NA
ENSG00000234553	0	NA	NA	NA	NA	NA
ENSG00000234556	0	NA	NA	NA	NA	NA
ENSG00000234557	0	NA	NA	NA	NA	NA
ENSG00000234558	0	NA	NA	NA	NA	NA
ENSG00000234559	0	NA	NA	NA	NA	NA
ENSG00000234560	0	NA	NA	NA	NA	NA
ENSG00000234562	0	NA	NA	NA	NA	NA
ENSG00000234564	0	NA	NA	NA	NA	NA
ENSG00000234565	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000234566	0	NA	NA	NA	NA	NA
ENSG00000234567	0	NA	NA	NA	NA	NA
ENSG00000234568	0	NA	NA	NA	NA	NA
ENSG00000234569	0	NA	NA	NA	NA	NA
ENSG00000234570	0	NA	NA	NA	NA	NA
ENSG00000234571	0	NA	NA	NA	NA	NA
ENSG00000234572	0	NA	NA	NA	NA	NA
ENSG00000234573	0	NA	NA	NA	NA	NA
ENSG00000234575	0	NA	NA	NA	NA	NA
ENSG00000234576	0	NA	NA	NA	NA	NA
ENSG00000234577	0	NA	NA	NA	NA	NA
ENSG00000234578	0	NA	NA	NA	NA	NA
ENSG00000234579	0	NA	NA	NA	NA	NA
ENSG00000234580	0	NA	NA	NA	NA	NA
ENSG00000234583	0	NA	NA	NA	NA	NA
ENSG00000234584	0.812863434	0.049888236	0.074974737	0.665400622	0.505794287	NA
ENSG00000234585	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234586	0	NA	NA	NA	NA	NA
ENSG00000234587	0	NA	NA	NA	NA	NA
ENSG00000234588	0	NA	NA	NA	NA	NA
ENSG00000234589	7.489329622	-0.051261055	0.221043809	-0.231904504	0.816612186	NA
ENSG00000234590	0	NA	NA	NA	NA	NA
ENSG00000234592	0	NA	NA	NA	NA	NA
ENSG00000234593	0	NA	NA	NA	NA	NA
ENSG00000234594	0	NA	NA	NA	NA	NA
ENSG00000234595	0	NA	NA	NA	NA	NA
ENSG00000234597	0	NA	NA	NA	NA	NA
ENSG00000234601	0	NA	NA	NA	NA	NA
ENSG00000234602	3.244063584	0.129616031	0.154646964	0.838141456	0.401951263	NA
ENSG00000234604	0	NA	NA	NA	NA	NA
ENSG00000234607	0	NA	NA	NA	NA	NA
ENSG00000234611	0	NA	NA	NA	NA	NA
ENSG00000234612	0	NA	NA	NA	NA	NA
ENSG00000234613	0	NA	NA	NA	NA	NA
ENSG00000234614	0	NA	NA	NA	NA	NA
ENSG00000234617	0	NA	NA	NA	NA	NA
ENSG00000234618	1.160916389	-0.060085775	0.102388937	-0.586838546	0.557312146	NA
ENSG00000234619	0	NA	NA	NA	NA	NA
ENSG00000234620	0	NA	NA	NA	NA	NA
ENSG00000234622	0	NA	NA	NA	NA	NA
ENSG00000234624	0.523878987	-0.036539802	0.066944304	-0.545823908	0.585186987	NA
ENSG00000234625	0	NA	NA	NA	NA	NA
ENSG00000234626	0	NA	NA	NA	NA	NA
ENSG00000234627	0	NA	NA	NA	NA	NA
ENSG00000234629	0	NA	NA	NA	NA	NA
ENSG00000234630	0	NA	NA	NA	NA	NA
ENSG00000234632	0	NA	NA	NA	NA	NA
ENSG00000234634	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234636	4.898070663	-0.227153026	0.190040628	-1.195286654	0.231975052	NA
ENSG00000234637	0	NA	NA	NA	NA	NA
ENSG00000234638	0	NA	NA	NA	NA	NA
ENSG00000234639	0	NA	NA	NA	NA	NA
ENSG00000234640	0	NA	NA	NA	NA	NA
ENSG00000234644	0	NA	NA	NA	NA	NA
ENSG00000234645	0.727094845	-0.022062252	0.077089812	-0.286188946	0.774733409	NA
ENSG00000234646	0	NA	NA	NA	NA	NA
ENSG00000234647	0	NA	NA	NA	NA	NA
ENSG00000234648	0	NA	NA	NA	NA	NA
ENSG00000234650	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000234652	0	NA	NA	NA	NA	NA
ENSG00000234653	0	NA	NA	NA	NA	NA
ENSG00000234655	0	NA	NA	NA	NA	NA
ENSG00000234658	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000234660	0	NA	NA	NA	NA	NA
ENSG00000234661	0	NA	NA	NA	NA	NA
ENSG00000234663	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234664	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234665	0	NA	NA	NA	NA	NA
ENSG00000234667	0	NA	NA	NA	NA	NA
ENSG00000234670	0	NA	NA	NA	NA	NA
ENSG00000234671	0	NA	NA	NA	NA	NA
ENSG00000234675	0	NA	NA	NA	NA	NA
ENSG00000234676	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000234677	0	NA	NA	NA	NA	NA
ENSG00000234678	20.20492856	0.273813798	0.273592294	1.000809613	0.316918861	NA
ENSG00000234680	0	NA	NA	NA	NA	NA
ENSG00000234682	0	NA	NA	NA	NA	NA
ENSG00000234683	1.283421663	0.061269405	0.107170924	0.571698017	0.567526578	NA
ENSG00000234684	11.47608047	0.025886185	0.225832593	0.114625548	0.908741929	NA
ENSG00000234685	0	NA	NA	NA	NA	NA
ENSG00000234686	0	NA	NA	NA	NA	NA
ENSG00000234688	0	NA	NA	NA	NA	NA
ENSG00000234689	0	NA	NA	NA	NA	NA
ENSG00000234690	0	NA	NA	NA	NA	NA
ENSG00000234692	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234693	3.493210049	0.01118468	0.164828834	0.067856331	0.945900001	NA
ENSG00000234694	24.14141111	0.15139987	0.283193006	0.534617266	0.592914542	NA
ENSG00000234695	12.29461812	0.240217966	0.251565382	0.954892777	0.339631923	NA
ENSG00000234696	0	NA	NA	NA	NA	NA
ENSG00000234698	0	NA	NA	NA	NA	NA
ENSG00000234699	0	NA	NA	NA	NA	NA
ENSG00000234700	0	NA	NA	NA	NA	NA
ENSG00000234701	0	NA	NA	NA	NA	NA
ENSG00000234702	0	NA	NA	NA	NA	NA
ENSG00000234703	0	NA	NA	NA	NA	NA
ENSG00000234705	1.456618374	0.079569308	0.113608702	0.700380396	0.483689776	NA
ENSG00000234706	0	NA	NA	NA	NA	NA
ENSG00000234707	0.713956943	0.053114618	0.077290094	0.6872112	0.491949648	NA
ENSG00000234709	10.13227564	0.117916001	0.220948217	0.533681615	0.593561831	NA
ENSG00000234710	0	NA	NA	NA	NA	NA
ENSG00000234711	0	NA	NA	NA	NA	NA
ENSG00000234712	0	NA	NA	NA	NA	NA
ENSG00000234713	0	NA	NA	NA	NA	NA
ENSG00000234714	0	NA	NA	NA	NA	NA
ENSG00000234715	0	NA	NA	NA	NA	NA
ENSG00000234716	0	NA	NA	NA	NA	NA
ENSG00000234717	0	NA	NA	NA	NA	NA
ENSG00000234718	1.590946889	0.083717956	0.117096797	0.71494659	0.474642047	NA
ENSG00000234719	1.916370849	0.068013001	0.122677365	0.554405459	0.579301391	NA
ENSG00000234720	0	NA	NA	NA	NA	NA
ENSG00000234721	0	NA	NA	NA	NA	NA
ENSG00000234722	0	NA	NA	NA	NA	NA
ENSG00000234723	0	NA	NA	NA	NA	NA
ENSG00000234724	0	NA	NA	NA	NA	NA
ENSG00000234726	0	NA	NA	NA	NA	NA
ENSG00000234730	0	NA	NA	NA	NA	NA
ENSG00000234731	0	NA	NA	NA	NA	NA
ENSG00000234732	0	NA	NA	NA	NA	NA
ENSG00000234735	0.727094845	-0.022062252	0.077089812	-0.286188946	0.774733409	NA
ENSG00000234736	0	NA	NA	NA	NA	NA
ENSG00000234737	1.836005137	-0.017405589	0.129028487	-0.134897258	0.892693108	NA
ENSG00000234740	10.22081778	0.155279832	0.235491708	0.659385563	0.50964821	NA
ENSG00000234743	0	NA	NA	NA	NA	NA
ENSG00000234744	0	NA	NA	NA	NA	NA
ENSG00000234748	0	NA	NA	NA	NA	NA
ENSG00000234749	0	NA	NA	NA	NA	NA
ENSG00000234750	1.250973832	-0.055661434	0.096947393	-0.574140595	0.565872664	NA
ENSG00000234751	10.08284246	0.169827929	0.226253981	0.750607472	0.452888923	NA
ENSG00000234752	0	NA	NA	NA	NA	NA
ENSG00000234753	10.08857308	0.443159726	0.239042508	1.853895063	0.063754174	NA
ENSG00000234754	0	NA	NA	NA	NA	NA
ENSG00000234756	0	NA	NA	NA	NA	NA
ENSG00000234758	0	NA	NA	NA	NA	NA
ENSG00000234761	0	NA	NA	NA	NA	NA
ENSG00000234763	0	NA	NA	NA	NA	NA
ENSG00000234764	0	NA	NA	NA	NA	NA
ENSG00000234765	0	NA	NA	NA	NA	NA
ENSG00000234766	0	NA	NA	NA	NA	NA
ENSG00000234767	0	NA	NA	NA	NA	NA
ENSG00000234768	0	NA	NA	NA	NA	NA
ENSG00000234769	0	NA	NA	NA	NA	NA
ENSG00000234770	0	NA	NA	NA	NA	NA
ENSG00000234771	10.13425421	-0.083863432	0.237604929	-0.35295325	0.724123489	NA
ENSG00000234772	0.831404213	-0.015719309	0.081337375	-0.193260592	0.846754888	NA
ENSG00000234773	0	NA	NA	NA	NA	NA
ENSG00000234775	0	NA	NA	NA	NA	NA
ENSG00000234776	0	NA	NA	NA	NA	NA
ENSG00000234777	0	NA	NA	NA	NA	NA
ENSG00000234779	1.074802927	0.039156104	0.09154926	0.427705297	0.668865693	NA
ENSG00000234780	0	NA	NA	NA	NA	NA
ENSG00000234781	0	NA	NA	NA	NA	NA
ENSG00000234782	7.994195853	-0.134916002	0.220605648	-0.611570935	0.540821673	NA
ENSG00000234784	0	NA	NA	NA	NA	NA
ENSG00000234785	1.718557867	0.063322588	0.127768328	0.495604733	0.620173313	NA
ENSG00000234787	0	NA	NA	NA	NA	NA
ENSG00000234788	0	NA	NA	NA	NA	NA
ENSG00000234789	0	NA	NA	NA	NA	NA
ENSG00000234790	0	NA	NA	NA	NA	NA
ENSG00000234791	0	NA	NA	NA	NA	NA
ENSG00000234792	0	NA	NA	NA	NA	NA
ENSG00000234793	0	NA	NA	NA	NA	NA
ENSG00000234795	0	NA	NA	NA	NA	NA
ENSG00000234796	0	NA	NA	NA	NA	NA
ENSG00000234797	2.744128254	0.086384746	0.139461058	0.619418406	0.535640759	NA
ENSG00000234800	5.308245723	-0.043535795	0.197817853	-0.22008021	0.825808687	NA
ENSG00000234801	0	NA	NA	NA	NA	NA
ENSG00000234803	0	NA	NA	NA	NA	NA
ENSG00000234805	0	NA	NA	NA	NA	NA
ENSG00000234806	0	NA	NA	NA	NA	NA
ENSG00000234807	0	NA	NA	NA	NA	NA
ENSG00000234810	0	NA	NA	NA	NA	NA
ENSG00000234811	0	NA	NA	NA	NA	NA
ENSG00000234812	0	NA	NA	NA	NA	NA
ENSG00000234813	0	NA	NA	NA	NA	NA
ENSG00000234814	0	NA	NA	NA	NA	NA
ENSG00000234816	0.78581848	-0.047630541	0.073446247	-0.648508847	0.51665589	NA
ENSG00000234817	1.093343706	-0.032867915	0.091267396	-0.360127669	0.718751662	NA
ENSG00000234818	0	NA	NA	NA	NA	NA
ENSG00000234819	0	NA	NA	NA	NA	NA
ENSG00000234821	0	NA	NA	NA	NA	NA
ENSG00000234825	3.330177046	0.035017519	0.153162923	0.228629215	0.819157116	NA
ENSG00000234826	0	NA	NA	NA	NA	NA
ENSG00000234828	0	NA	NA	NA	NA	NA
ENSG00000234829	0	NA	NA	NA	NA	NA
ENSG00000234830	0	NA	NA	NA	NA	NA
ENSG00000234832	0	NA	NA	NA	NA	NA
ENSG00000234835	0	NA	NA	NA	NA	NA
ENSG00000234837	0	NA	NA	NA	NA	NA
ENSG00000234838	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234839	0	NA	NA	NA	NA	NA
ENSG00000234840	0	NA	NA	NA	NA	NA
ENSG00000234841	0	NA	NA	NA	NA	NA
ENSG00000234842	0	NA	NA	NA	NA	NA
ENSG00000234844	0	NA	NA	NA	NA	NA
ENSG00000234848	0	NA	NA	NA	NA	NA
ENSG00000234850	0	NA	NA	NA	NA	NA
ENSG00000234853	0	NA	NA	NA	NA	NA
ENSG00000234854	0	NA	NA	NA	NA	NA
ENSG00000234855	0	NA	NA	NA	NA	NA
ENSG00000234857	0	NA	NA	NA	NA	NA
ENSG00000234859	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234860	0	NA	NA	NA	NA	NA
ENSG00000234861	0	NA	NA	NA	NA	NA
ENSG00000234862	0	NA	NA	NA	NA	NA
ENSG00000234863	0	NA	NA	NA	NA	NA
ENSG00000234864	0	NA	NA	NA	NA	NA
ENSG00000234865	0	NA	NA	NA	NA	NA
ENSG00000234869	12.46977154	0.2225748	0.246189083	0.904080705	0.365952609	NA
ENSG00000234871	0	NA	NA	NA	NA	NA
ENSG00000234872	0	NA	NA	NA	NA	NA
ENSG00000234877	0	NA	NA	NA	NA	NA
ENSG00000234878	0	NA	NA	NA	NA	NA
ENSG00000234880	0	NA	NA	NA	NA	NA
ENSG00000234881	0	NA	NA	NA	NA	NA
ENSG00000234882	1.648355864	0.012032508	0.115431403	0.10423947	0.916979312	NA
ENSG00000234883	7.698620972	0.031164021	0.213438438	0.146009411	0.883913959	NA
ENSG00000234884	0	NA	NA	NA	NA	NA
ENSG00000234886	0	NA	NA	NA	NA	NA
ENSG00000234888	0	NA	NA	NA	NA	NA
ENSG00000234889	0	NA	NA	NA	NA	NA
ENSG00000234890	0	NA	NA	NA	NA	NA
ENSG00000234891	0	NA	NA	NA	NA	NA
ENSG00000234892	0	NA	NA	NA	NA	NA
ENSG00000234894	0	NA	NA	NA	NA	NA
ENSG00000234895	0	NA	NA	NA	NA	NA
ENSG00000234896	0	NA	NA	NA	NA	NA
ENSG00000234898	0	NA	NA	NA	NA	NA
ENSG00000234899	8.194782391	-0.175517512	0.222372266	-0.789295871	0.429939099	NA
ENSG00000234900	0	NA	NA	NA	NA	NA
ENSG00000234901	0	NA	NA	NA	NA	NA
ENSG00000234902	5.542594753	0.053592271	0.197092039	0.271914946	0.785687419	NA
ENSG00000234903	0	NA	NA	NA	NA	NA
ENSG00000234906	0	NA	NA	NA	NA	NA
ENSG00000234907	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234910	0	NA	NA	NA	NA	NA
ENSG00000234911	1.632789279	-0.031143592	0.11543507	-0.269793157	0.787319387	NA
ENSG00000234912	10.09295733	-0.204931338	0.241458858	-0.848721558	0.396036247	NA
ENSG00000234913	0	NA	NA	NA	NA	NA
ENSG00000234915	0	NA	NA	NA	NA	NA
ENSG00000234917	1.219295151	0.072616122	0.089801837	0.808626237	0.418730168	NA
ENSG00000234918	0	NA	NA	NA	NA	NA
ENSG00000234919	0	NA	NA	NA	NA	NA
ENSG00000234921	0	NA	NA	NA	NA	NA
ENSG00000234922	0	NA	NA	NA	NA	NA
ENSG00000234925	7.422870963	0.045574341	0.216025731	0.210967188	0.832912875	NA
ENSG00000234927	0	NA	NA	NA	NA	NA
ENSG00000234928	0	NA	NA	NA	NA	NA
ENSG00000234929	0	NA	NA	NA	NA	NA
ENSG00000234931	0	NA	NA	NA	NA	NA
ENSG00000234932	0	NA	NA	NA	NA	NA
ENSG00000234933	0	NA	NA	NA	NA	NA
ENSG00000234934	0	NA	NA	NA	NA	NA
ENSG00000234936	0.523878987	-0.036539802	0.066944304	-0.545823908	0.585186987	NA
ENSG00000234937	0	NA	NA	NA	NA	NA
ENSG00000234938	0	NA	NA	NA	NA	NA
ENSG00000234939	0	NA	NA	NA	NA	NA
ENSG00000234940	0	NA	NA	NA	NA	NA
ENSG00000234941	0	NA	NA	NA	NA	NA
ENSG00000234942	0	NA	NA	NA	NA	NA
ENSG00000234943	0	NA	NA	NA	NA	NA
ENSG00000234944	0	NA	NA	NA	NA	NA
ENSG00000234945	0	NA	NA	NA	NA	NA
ENSG00000234946	0	NA	NA	NA	NA	NA
ENSG00000234948	0	NA	NA	NA	NA	NA
ENSG00000234949	3.837174787	-0.074849973	0.17496237	-0.42780612	0.668792281	NA
ENSG00000234950	0	NA	NA	NA	NA	NA
ENSG00000234952	0	NA	NA	NA	NA	NA
ENSG00000234953	0	NA	NA	NA	NA	NA
ENSG00000234956	5.752776486	-0.234546229	0.190401384	-1.231851492	0.218004564	NA
ENSG00000234958	0	NA	NA	NA	NA	NA
ENSG00000234961	0	NA	NA	NA	NA	NA
ENSG00000234962	0	NA	NA	NA	NA	NA
ENSG00000234964	0.66705655	-0.018441384	0.074432764	-0.24775896	0.80432091	NA
ENSG00000234965	0.56946472	0.001694407	0.069079364	0.024528412	0.980431121	NA
ENSG00000234967	0	NA	NA	NA	NA	NA
ENSG00000234969	2.323444612	0.041804376	0.121245998	0.344789737	0.730252449	NA
ENSG00000234973	0	NA	NA	NA	NA	NA
ENSG00000234975	2.849752282	0.135130916	0.148734748	0.908536289	0.36359495	NA
ENSG00000234977	0	NA	NA	NA	NA	NA
ENSG00000234979	0	NA	NA	NA	NA	NA
ENSG00000234981	5.093206623	0.046916259	0.195015425	0.240577167	0.809882848	NA
ENSG00000234982	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000234983	0	NA	NA	NA	NA	NA
ENSG00000234984	0	NA	NA	NA	NA	NA
ENSG00000234985	5.592124467	0.187290361	0.199499716	0.938800137	0.347833369	NA
ENSG00000234986	0	NA	NA	NA	NA	NA
ENSG00000234988	0	NA	NA	NA	NA	NA
ENSG00000234993	0	NA	NA	NA	NA	NA
ENSG00000234995	0	NA	NA	NA	NA	NA
ENSG00000234996	6.357318357	-0.081425732	0.205423149	-0.396380506	0.691824345	NA
ENSG00000234997	0	NA	NA	NA	NA	NA
ENSG00000234998	0	NA	NA	NA	NA	NA
ENSG00000234999	0	NA	NA	NA	NA	NA
ENSG00000235001	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000235002	0	NA	NA	NA	NA	NA
ENSG00000235004	0	NA	NA	NA	NA	NA
ENSG00000235005	0	NA	NA	NA	NA	NA
ENSG00000235007	0	NA	NA	NA	NA	NA
ENSG00000235008	0	NA	NA	NA	NA	NA
ENSG00000235009	0	NA	NA	NA	NA	NA
ENSG00000235010	0	NA	NA	NA	NA	NA
ENSG00000235011	0	NA	NA	NA	NA	NA
ENSG00000235012	0	NA	NA	NA	NA	NA
ENSG00000235013	0.974581776	0.00306092	0.094250295	0.0324765	0.974092057	NA
ENSG00000235014	0	NA	NA	NA	NA	NA
ENSG00000235015	0.523878987	-0.036539802	0.066944304	-0.545823908	0.585186987	NA
ENSG00000235016	0	NA	NA	NA	NA	NA
ENSG00000235018	0	NA	NA	NA	NA	NA
ENSG00000235020	0	NA	NA	NA	NA	NA
ENSG00000235021	0	NA	NA	NA	NA	NA
ENSG00000235023	0	NA	NA	NA	NA	NA
ENSG00000235024	0	NA	NA	NA	NA	NA
ENSG00000235026	0	NA	NA	NA	NA	NA
ENSG00000235027	0	NA	NA	NA	NA	NA
ENSG00000235028	0	NA	NA	NA	NA	NA
ENSG00000235029	2.246180198	0.16071522	0.130043249	1.235859775	0.216510691	NA
ENSG00000235032	0	NA	NA	NA	NA	NA
ENSG00000235033	0	NA	NA	NA	NA	NA
ENSG00000235034	4.389710561	0.173143352	0.180979609	0.956700888	0.33871825	NA
ENSG00000235035	0	NA	NA	NA	NA	NA
ENSG00000235036	0.539445572	0.002917979	0.067573295	0.043182427	0.965556113	NA
ENSG00000235038	0	NA	NA	NA	NA	NA
ENSG00000235039	0	NA	NA	NA	NA	NA
ENSG00000235040	0	NA	NA	NA	NA	NA
ENSG00000235042	0	NA	NA	NA	NA	NA
ENSG00000235043	7.123080761	-0.039060847	0.216037224	-0.180806095	0.856519779	NA
ENSG00000235044	1.886696574	-0.114615352	0.126251259	-0.90783532	0.363965234	NA
ENSG00000235045	44.86365292	0.010336858	0.289067527	0.035759318	0.971474272	NA
ENSG00000235047	0.725780185	-0.053639119	0.0778223	-0.689251269	0.490665159	NA
ENSG00000235049	0	NA	NA	NA	NA	NA
ENSG00000235050	0	NA	NA	NA	NA	NA
ENSG00000235051	0.523878987	-0.036539802	0.066944304	-0.545823908	0.585186987	NA
ENSG00000235052	0	NA	NA	NA	NA	NA
ENSG00000235054	0	NA	NA	NA	NA	NA
ENSG00000235055	0	NA	NA	NA	NA	NA
ENSG00000235056	0	NA	NA	NA	NA	NA
ENSG00000235058	0	NA	NA	NA	NA	NA
ENSG00000235059	0	NA	NA	NA	NA	NA
ENSG00000235060	0	NA	NA	NA	NA	NA
ENSG00000235061	0	NA	NA	NA	NA	NA
ENSG00000235062	0	NA	NA	NA	NA	NA
ENSG00000235064	0.846970799	0.025801845	0.082088371	0.314317911	0.753279596	NA
ENSG00000235066	0	NA	NA	NA	NA	NA
ENSG00000235069	0	NA	NA	NA	NA	NA
ENSG00000235070	0.713956943	0.053114618	0.077290094	0.6872112	0.491949648	NA
ENSG00000235071	0	NA	NA	NA	NA	NA
ENSG00000235072	0	NA	NA	NA	NA	NA
ENSG00000235076	0	NA	NA	NA	NA	NA
ENSG00000235077	0	NA	NA	NA	NA	NA
ENSG00000235078	1.362817587	-0.063221999	0.100694402	-0.627860111	0.530095584	NA
ENSG00000235079	0	NA	NA	NA	NA	NA
ENSG00000235080	0	NA	NA	NA	NA	NA
ENSG00000235081	0	NA	NA	NA	NA	NA
ENSG00000235082	0	NA	NA	NA	NA	NA
ENSG00000235083	0	NA	NA	NA	NA	NA
ENSG00000235084	3.261586876	0.136655578	0.144758485	0.944024648	0.345157053	NA
ENSG00000235085	0	NA	NA	NA	NA	NA
ENSG00000235086	0	NA	NA	NA	NA	NA
ENSG00000235088	0	NA	NA	NA	NA	NA
ENSG00000235089	0.772680578	0.020861968	0.085611695	0.243681282	0.807477671	NA
ENSG00000235090	0	NA	NA	NA	NA	NA
ENSG00000235091	1.537626132	0.08756371	0.098147576	0.89216376	0.372305164	NA
ENSG00000235092	0	NA	NA	NA	NA	NA
ENSG00000235094	0	NA	NA	NA	NA	NA
ENSG00000235095	0	NA	NA	NA	NA	NA
ENSG00000235096	0	NA	NA	NA	NA	NA
ENSG00000235097	0	NA	NA	NA	NA	NA
ENSG00000235099	0	NA	NA	NA	NA	NA
ENSG00000235100	1.653461568	-0.114193961	0.111397607	-1.025102466	0.305314842	NA
ENSG00000235101	0	NA	NA	NA	NA	NA
ENSG00000235102	0	NA	NA	NA	NA	NA
ENSG00000235105	0	NA	NA	NA	NA	NA
ENSG00000235108	0	NA	NA	NA	NA	NA
ENSG00000235110	0.56946472	0.001694407	0.069079364	0.024528412	0.980431121	NA
ENSG00000235111	0	NA	NA	NA	NA	NA
ENSG00000235112	0	NA	NA	NA	NA	NA
ENSG00000235113	0	NA	NA	NA	NA	NA
ENSG00000235115	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000235118	0	NA	NA	NA	NA	NA
ENSG00000235119	0	NA	NA	NA	NA	NA
ENSG00000235120	0	NA	NA	NA	NA	NA
ENSG00000235121	0	NA	NA	NA	NA	NA
ENSG00000235122	0	NA	NA	NA	NA	NA
ENSG00000235123	0	NA	NA	NA	NA	NA
ENSG00000235124	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000235126	0	NA	NA	NA	NA	NA
ENSG00000235127	0	NA	NA	NA	NA	NA
ENSG00000235128	0	NA	NA	NA	NA	NA
ENSG00000235129	0	NA	NA	NA	NA	NA
ENSG00000235131	0	NA	NA	NA	NA	NA
ENSG00000235133	0	NA	NA	NA	NA	NA
ENSG00000235136	0	NA	NA	NA	NA	NA
ENSG00000235137	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000235138	0	NA	NA	NA	NA	NA
ENSG00000235139	0	NA	NA	NA	NA	NA
ENSG00000235140	0	NA	NA	NA	NA	NA
ENSG00000235141	0	NA	NA	NA	NA	NA
ENSG00000235142	0	NA	NA	NA	NA	NA
ENSG00000235143	0	NA	NA	NA	NA	NA
ENSG00000235145	0.203215858	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000235146	0	NA	NA	NA	NA	NA
ENSG00000235147	0	NA	NA	NA	NA	NA
ENSG00000235148	0	NA	NA	NA	NA	NA
ENSG00000235149	0	NA	NA	NA	NA	NA
ENSG00000235150	0	NA	NA	NA	NA	NA
ENSG00000235151	0	NA	NA	NA	NA	NA
ENSG00000235152	0	NA	NA	NA	NA	NA
ENSG00000235154	0	NA	NA	NA	NA	NA
ENSG00000235156	0	NA	NA	NA	NA	NA
ENSG00000235158	0	NA	NA	NA	NA	NA
ENSG00000235159	20.53523572	0.380356427	0.272102142	1.397844298	0.162159829	NA
ENSG00000235160	0	NA	NA	NA	NA	NA
ENSG00000235163	0.231920346	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000235165	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000235166	0	NA	NA	NA	NA	NA
ENSG00000235168	0	NA	NA	NA	NA	NA
ENSG00000235169	10.55543566	0.013860343	0.243362939	0.056953385	0.954582328	NA
ENSG00000235170	0	NA	NA	NA	NA	NA
ENSG00000235172	0	NA	NA	NA	NA	NA
ENSG00000235175	7.021400714	0.01123512	0.21382992	0.052542318	0.958096577	NA
ENSG00000235180	0.261939493	-0.018897488	0.066403033	-0.284587731	0.775960012	NA
ENSG00000235181	0	NA	NA	NA	NA	NA
ENSG00000235182	0	NA	NA	NA	NA	NA
ENSG00000235183	0.307525226	0.01944032	0.066403033	0.292762539	0.769703664	NA
ENSG00000235185	0	NA	NA	NA	NA	NA
ENSG00000235186	0	NA	NA	NA	NA	NA
ENSG00000235189	0	NA	NA	NA	NA	NA
ENSG00000235190	0	NA	NA	NA	NA	NA
ENSG00000235191	0	NA	NA	NA	NA	NA
ENSG00000235192	1.683480716	-0.11994366	0.113978357	-1.052337152	0.292644892	NA
ENSG00000235193	0	NA	NA	NA	NA	NA
ENSG00000235194	39.16191274	0.00835469	0.289870081	0.028822188	0.977006405	NA
ENSG00000235196	0	NA	NA	NA	NA	NA
ENSG00000235197	0	NA	NA	NA	NA	NA
ENSG00000235198	0	NA	NA	NA	NA	NA
ENSG00000235199	0	NA	NA	NA	NA	NA
ENSG00000235200	0	NA	NA	NA	NA	NA
ENSG00000235201	0	NA	NA	NA	NA	NA
ENSG00000235202	0	NA	NA	NA	NA	NA
ENSG00000235203	0	NA	NA	NA	NA	NA
ENSG00000235204	0	NA	NA	NA	NA	NA
ENSG00000235205	0	NA	NA	NA	NA	NA
ENSG00000235207	0	NA	NA	NA	NA	NA
ENSG00000235208	0	NA	NA	NA	NA	NA
ENSG00000235209	0	NA	NA	NA	NA	NA
ENSG00000235211	0	NA	NA	NA	NA	NA
ENSG00000235213	0	NA	NA	NA	NA	NA
ENSG00000235214	0	NA	NA	NA	NA	NA
ENSG00000235215	0	NA	NA	NA	NA	NA
